ACTIVITY_DATE,ACCOUNT_CLASS,FIRST_PRODUCT_CATEGORY,COHORT_YM,COUNTRY,RETAINED_ACCOUNTS,CHURNED_ACCOUNTS,NEW_ACCOUNTS,"RETAINED ACCOUNTS (ROLLING WINDOW, NO NEW)",RETAINED_GMV,CHURNED_GMV,NEW_GMV,RETAINED GMV (NO NEW),RETAINED_REV,CHURNED_REV,NEW_REV,RETAINED REV (NO NEW)
2021-01-01,Midtier,QP,2023-03-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-03-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-03-01,Mexico,2,0,2,0,965033.2,0.0,965033.2,0.0,57013.270000000004,0.0,57013.270000000004,0.0
2024-01-01,Midtier,QP,2023-03-01,Mexico,1,1,0,1,903960.0,61073.2,0.0,903960.0,54619.26,2394.01,0.0,54619.26
2015-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-03-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-03-01,United States,2,0,2,0,482990.0,0.0,482990.0,0.0,8557.96,0.0,8557.96,0.0
2024-01-01,Midtier,QP,2023-03-01,United States,1,1,0,1,464670.0,18320.0,0.0,464670.0,8557.96,0.0,0.0,8557.96
2015-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-04-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-04-01,Mexico,2,0,2,0,2057121.45,0.0,2057121.45,0.0,56872.880000000005,0.0,56872.880000000005,0.0
2024-01-01,Midtier,QP,2023-04-01,Mexico,1,1,0,1,1788673.2,268448.25,0.0,1788673.2,50601.37,6271.51,0.0,50601.37
2015-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-05-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-05-01,Mexico,6,0,6,0,901837.87,0.0,901837.87,0.0,17388.079999999998,0.0,17388.079999999998,0.0
2024-01-01,Midtier,QP,2023-05-01,Mexico,2,4,0,2,561869.49,339968.38,0.0,561869.49,4305.3,13082.779999999999,0.0,4305.3
2015-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-06-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-06-01,Mexico,1,0,1,0,12904.44,0.0,12904.44,0.0,558.43,0.0,558.43,0.0
2024-01-01,Midtier,QP,2023-06-01,Mexico,1,0,0,1,12904.44,0.0,0.0,12904.44,558.43,0.0,0.0,558.43
2015-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-06-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-06-01,United States,3,0,3,0,3649392.31,0.0,3649392.31,0.0,192801.14,0.0,192801.14,0.0
2024-01-01,Midtier,QP,2023-06-01,United States,2,1,0,2,3635149.36,14242.95,0.0,3635149.36,192221.42,579.72,0.0,192221.42
2015-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-07-01,Mexico,2,0,2,0,916831.6,0.0,916831.6,0.0,21037.59,0.0,21037.59,0.0
2024-01-01,Midtier,QP,2023-07-01,Mexico,2,0,0,2,916831.6,0.0,0.0,916831.6,21037.59,0.0,0.0,21037.59
2015-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-07-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-07-01,NULL,1,0,1,0,2783279.0,0.0,2783279.0,0.0,34721.49,0.0,34721.49,0.0
2024-01-01,Midtier,QP,2023-07-01,NULL,1,0,0,1,2783279.0,0.0,0.0,2783279.0,34721.49,0.0,0.0,34721.49
2015-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-07-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-07-01,Peru,1,0,1,0,32097.0,0.0,32097.0,0.0,723.52,0.0,723.52,0.0
2024-01-01,Midtier,QP,2023-07-01,Peru,1,0,0,1,32097.0,0.0,0.0,32097.0,723.52,0.0,0.0,723.52
2015-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-07-01,United States,1,0,1,0,32580.0,0.0,32580.0,0.0,1370.7,0.0,1370.7,0.0
2024-01-01,Midtier,QP,2023-07-01,United States,1,0,0,1,32580.0,0.0,0.0,32580.0,1370.7,0.0,0.0,1370.7
2015-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-08-01,Colombia,1,0,1,0,280420.0,0.0,280420.0,0.0,6713.9,0.0,6713.9,0.0
2024-01-01,Midtier,QP,2023-08-01,Colombia,1,0,0,1,280420.0,0.0,0.0,280420.0,6713.9,0.0,0.0,6713.9
2015-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-08-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-08-01,Costa Rica,1,0,1,0,40007511.06,0.0,40007511.06,0.0,1399015.2,0.0,1399015.2,0.0
2024-01-01,Midtier,QP,2023-08-01,Costa Rica,1,0,0,1,40007511.06,0.0,0.0,40007511.06,1399015.2,0.0,0.0,1399015.2
2015-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-08-01,Mexico,7,0,7,0,983512.5,0.0,983512.5,0.0,31433.27,0.0,31433.27,0.0
2024-01-01,Midtier,QP,2023-08-01,Mexico,7,0,0,7,983512.5,0.0,0.0,983512.5,31433.27,0.0,0.0,31433.27
2015-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-08-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-08-01,NULL,1,0,1,0,145106.64,0.0,145106.64,0.0,5884.26,0.0,5884.26,0.0
2024-01-01,Midtier,QP,2023-08-01,NULL,1,0,0,1,145106.64,0.0,0.0,145106.64,5884.26,0.0,0.0,5884.26
2015-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-09-01,Mexico,1,0,1,0,388917.45,0.0,388917.45,0.0,3909.18,0.0,3909.18,0.0
2024-01-01,Midtier,QP,2023-09-01,Mexico,1,0,0,1,388917.45,0.0,0.0,388917.45,3909.18,0.0,0.0,3909.18
2015-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-09-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-09-01,NULL,1,0,1,0,19857.2,0.0,19857.2,0.0,818.66,0.0,818.66,0.0
2024-01-01,Midtier,QP,2023-09-01,NULL,1,0,0,1,19857.2,0.0,0.0,19857.2,818.66,0.0,0.0,818.66
2015-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-10-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-10-01,Colombia,1,0,1,0,222600.0,0.0,222600.0,0.0,4200.0,0.0,4200.0,0.0
2024-01-01,Midtier,QP,2023-10-01,Colombia,1,0,0,1,222600.0,0.0,0.0,222600.0,4200.0,0.0,0.0,4200.0
2015-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-10-01,Costa Rica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-10-01,Costa Rica,1,0,1,0,84000.0,0.0,84000.0,0.0,1084.97,0.0,1084.97,0.0
2024-01-01,Midtier,QP,2023-10-01,Costa Rica,1,0,0,1,84000.0,0.0,0.0,84000.0,1084.97,0.0,0.0,1084.97
2015-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-10-01,Italy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-10-01,Italy,1,0,1,0,1811862.8,0.0,1811862.8,0.0,42679.58,0.0,42679.58,0.0
2024-01-01,Midtier,QP,2023-10-01,Italy,1,0,0,1,1811862.8,0.0,0.0,1811862.8,42679.58,0.0,0.0,42679.58
2015-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-10-01,Mexico,3,0,3,0,2116369.82,0.0,2116369.82,0.0,11234.69,0.0,11234.69,0.0
2024-01-01,Midtier,QP,2023-10-01,Mexico,3,0,0,3,2116369.82,0.0,0.0,2116369.82,11234.69,0.0,0.0,11234.69
2015-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2023-10-01,NULL,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2023-10-01,NULL,1,0,1,0,96937.28,0.0,96937.28,0.0,2799.78,0.0,2799.78,0.0
